source_category,source_ext,source_name,target_category,target_ext,target_name,engine,is_common,cross_category,url_slug
Documents,doc,DOC,Video,mxf,MXF,universal,False,True,doc-to-mxf
Documents,doc,DOC,Video,f4v,F4V,universal,False,True,doc-to-f4v
Documents,doc,DOC,Video,swf,SWF,universal,False,True,doc-to-swf
Documents,doc,DOC,Video,divx,DIVX,universal,False,True,doc-to-divx
Documents,doc,DOC,Video,asf,ASF,universal,False,True,doc-to-asf
Documents,doc,DOC,Video,m2ts,M2TS,universal,False,True,doc-to-m2ts
Documents,doc,DOC,Archives,zip,ZIP,universal,False,True,doc-to-zip
Documents,doc,DOC,Archives,7z,7Z,universal,False,True,doc-to-7z
Documents,doc,DOC,Archives,tar,TAR,universal,False,True,doc-to-tar
Documents,doc,DOC,Archives,gz,GZ,universal,False,True,doc-to-gz
Documents,doc,DOC,Archives,bz2,BZ2,universal,False,True,doc-to-bz2
Documents,doc,DOC,Archives,xz,XZ,universal,False,True,doc-to-xz
Documents,doc,DOC,Archives,lz,LZ,universal,False,True,doc-to-lz
Documents,doc,DOC,Archives,lzma,LZMA,universal,False,True,doc-to-lzma
Documents,doc,DOC,Archives,cpio,CPIO,universal,False,True,doc-to-cpio
Documents,doc,DOC,CAD,dwg,DWG,universal,False,True,doc-to-dwg
Documents,doc,DOC,CAD,dxf,DXF,universal,False,True,doc-to-dxf
Documents,doc,DOC,CAD,step,STEP,universal,False,True,doc-to-step
Documents,doc,DOC,CAD,stp,STP,universal,False,True,doc-to-stp
Documents,doc,DOC,CAD,iges,IGES,universal,False,True,doc-to-iges
Documents,doc,DOC,CAD,igs,IGS,universal,False,True,doc-to-igs
Documents,doc,DOC,CAD,stl,STL,universal,False,True,doc-to-stl
Documents,doc,DOC,CAD,obj,OBJ,universal,False,True,doc-to-obj
Documents,doc,DOC,CAD,3ds,3DS,universal,False,True,doc-to-3ds
Documents,doc,DOC,CAD,dae,DAE,universal,False,True,doc-to-dae
Documents,doc,DOC,CAD,fbx,FBX,universal,False,True,doc-to-fbx
Documents,doc,DOC,CAD,ply,PLY,universal,False,True,doc-to-ply
Documents,doc,DOC,CAD,ifc,IFC,universal,False,True,doc-to-ifc
Documents,doc,DOC,CAD,vsdx,VSDX,universal,False,True,doc-to-vsdx
Documents,doc,DOC,CAD,svgz,SVGZ,universal,False,True,doc-to-svgz
Documents,doc,DOC,CAD,cgm,CGM,universal,False,True,doc-to-cgm
Documents,doc,DOC,eBooks,epub,EPUB,universal,False,True,doc-to-epub
Documents,doc,DOC,eBooks,mobi,MOBI,universal,False,True,doc-to-mobi
Documents,doc,DOC,eBooks,fb2,FB2,universal,False,True,doc-to-fb2
Documents,doc,DOC,Vectors,svg,SVG,universal,False,True,doc-to-svg
Documents,doc,DOC,Vectors,eps,EPS,universal,False,True,doc-to-eps
Documents,doc,DOC,Vectors,emf,EMF,universal,False,True,doc-to-emf
Documents,doc,DOC,Vectors,wmf,WMF,universal,False,True,doc-to-wmf
Documents,doc,DOC,Vectors,odg,ODG,universal,False,True,doc-to-odg
Documents,doc,DOC,Vectors,cgm,CGM,universal,False,True,doc-to-cgm
Documents,doc,DOC,Fonts,ttf,TTF,universal,False,True,doc-to-ttf
Documents,doc,DOC,Fonts,otf,OTF,universal,False,True,doc-to-otf
Documents,doc,DOC,Fonts,woff,WOFF,universal,False,True,doc-to-woff
Documents,doc,DOC,Fonts,woff2,WOFF2,universal,False,True,doc-to-woff2
Documents,doc,DOC,Fonts,eot,EOT,universal,False,True,doc-to-eot
Documents,doc,DOC,3D Models,stl,STL,universal,False,True,doc-to-stl
Documents,doc,DOC,3D Models,obj,OBJ,universal,False,True,doc-to-obj
Documents,doc,DOC,3D Models,3ds,3DS,universal,False,True,doc-to-3ds
Documents,doc,DOC,3D Models,dae,DAE,universal,False,True,doc-to-dae
Documents,doc,DOC,3D Models,fbx,FBX,universal,False,True,doc-to-fbx
Documents,doc,DOC,3D Models,ply,PLY,universal,False,True,doc-to-ply
Documents,doc,DOC,3D Models,gltf,GLTF,universal,False,True,doc-to-gltf
Documents,doc,DOC,3D Models,glb,GLB,universal,False,True,doc-to-glb
Documents,doc,DOC,3D Models,x3d,X3D,universal,False,True,doc-to-x3d
Documents,doc,DOC,3D Models,wrl,WRL,universal,False,True,doc-to-wrl
Documents,odt,ODT,Documents,pdf,PDF,libreoffice,False,False,odt-to-pdf
Documents,odt,ODT,Documents,docx,DOCX,libreoffice,False,False,odt-to-docx
Documents,odt,ODT,Documents,doc,DOC,libreoffice,False,False,odt-to-doc
Documents,odt,ODT,Documents,txt,TXT,libreoffice,False,False,odt-to-txt
Documents,odt,ODT,Documents,rtf,RTF,libreoffice,False,False,odt-to-rtf
Documents,odt,ODT,Documents,html,HTML,libreoffice,False,False,odt-to-html
Documents,odt,ODT,Documents,tex,TEX,libreoffice,False,False,odt-to-tex
Documents,odt,ODT,Documents,epub,EPUB,libreoffice,False,False,odt-to-epub
Documents,odt,ODT,Documents,mobi,MOBI,libreoffice,False,False,odt-to-mobi
Documents,odt,ODT,Documents,fb2,FB2,libreoffice,False,False,odt-to-fb2
Documents,odt,ODT,Documents,md,MD,libreoffice,False,False,odt-to-md
Documents,odt,ODT,Documents,csv,CSV,libreoffice,False,False,odt-to-csv
Documents,odt,ODT,Documents,xml,XML,libreoffice,False,False,odt-to-xml
Documents,odt,ODT,Documents,json,JSON,libreoffice,False,False,odt-to-json
Documents,odt,ODT,Spreadsheets,xlsx,XLSX,universal,False,True,odt-to-xlsx
Documents,odt,ODT,Spreadsheets,xls,XLS,universal,False,True,odt-to-xls
Documents,odt,ODT,Spreadsheets,ods,ODS,universal,False,True,odt-to-ods
Documents,odt,ODT,Spreadsheets,csv,CSV,universal,False,True,odt-to-csv
Documents,odt,ODT,Spreadsheets,tsv,TSV,universal,False,True,odt-to-tsv
Documents,odt,ODT,Spreadsheets,dbf,DBF,universal,False,True,odt-to-dbf
Documents,odt,ODT,Spreadsheets,fods,FODS,universal,False,True,odt-to-fods
Documents,odt,ODT,Presentations,pptx,PPTX,universal,False,True,odt-to-pptx
Documents,odt,ODT,Presentations,ppt,PPT,universal,False,True,odt-to-ppt
Documents,odt,ODT,Presentations,odp,ODP,universal,False,True,odt-to-odp
Documents,odt,ODT,Images,jpg,JPG,libreoffice,False,True,odt-to-jpg
Documents,odt,ODT,Images,jpeg,JPEG,libreoffice,False,True,odt-to-jpeg
Documents,odt,ODT,Images,png,PNG,libreoffice,False,True,odt-to-png
Documents,odt,ODT,Images,gif,GIF,libreoffice,False,True,odt-to-gif
Documents,odt,ODT,Images,bmp,BMP,libreoffice,False,True,odt-to-bmp
Documents,odt,ODT,Images,tiff,TIFF,libreoffice,False,True,odt-to-tiff
Documents,odt,ODT,Images,tif,TIF,libreoffice,False,True,odt-to-tif
Documents,odt,ODT,Images,webp,WEBP,libreoffice,False,True,odt-to-webp
Documents,odt,ODT,Images,svg,SVG,libreoffice,False,True,odt-to-svg
Documents,odt,ODT,Images,ico,ICO,libreoffice,False,True,odt-to-ico
Documents,odt,ODT,Images,heic,HEIC,libreoffice,False,True,odt-to-heic
Documents,odt,ODT,Images,heif,HEIF,libreoffice,False,True,odt-to-heif
Documents,odt,ODT,Images,dng,DNG,libreoffice,False,True,odt-to-dng
Documents,odt,ODT,Images,ppm,PPM,libreoffice,False,True,odt-to-ppm
Documents,odt,ODT,Images,pgm,PGM,libreoffice,False,True,odt-to-pgm
Documents,odt,ODT,Images,pbm,PBM,libreoffice,False,True,odt-to-pbm
Documents,odt,ODT,Images,xpm,XPM,libreoffice,False,True,odt-to-xpm
Documents,odt,ODT,Images,xbm,XBM,libreoffice,False,True,odt-to-xbm
Documents,odt,ODT,Images,pcx,PCX,libreoffice,False,True,odt-to-pcx
Documents,odt,ODT,Audio,mp3,MP3,universal,False,True,odt-to-mp3
Documents,odt,ODT,Audio,wav,WAV,universal,False,True,odt-to-wav
Documents,odt,ODT,Audio,aac,AAC,universal,False,True,odt-to-aac
Documents,odt,ODT,Audio,flac,FLAC,universal,False,True,odt-to-flac
Documents,odt,ODT,Audio,ogg,OGG,universal,False,True,odt-to-ogg
Documents,odt,ODT,Audio,m4a,M4A,universal,False,True,odt-to-m4a
Documents,odt,ODT,Audio,wma,WMA,universal,False,True,odt-to-wma
Documents,odt,ODT,Audio,aiff,AIFF,universal,False,True,odt-to-aiff
Documents,odt,ODT,Audio,au,AU,universal,False,True,odt-to-au
Documents,odt,ODT,Audio,amr,AMR,universal,False,True,odt-to-amr
Documents,odt,ODT,Audio,ac3,AC3,universal,False,True,odt-to-ac3
Documents,odt,ODT,Audio,opus,OPUS,universal,False,True,odt-to-opus
Documents,odt,ODT,Audio,mka,MKA,universal,False,True,odt-to-mka
Documents,odt,ODT,Audio,voc,VOC,universal,False,True,odt-to-voc
Documents,odt,ODT,Audio,spx,SPX,universal,False,True,odt-to-spx
Documents,odt,ODT,Audio,tta,TTA,universal,False,True,odt-to-tta
Documents,odt,ODT,Audio,wv,WV,universal,False,True,odt-to-wv
Documents,odt,ODT,Audio,dts,DTS,universal,False,True,odt-to-dts
Documents,odt,ODT,Audio,eac3,EAC3,universal,False,True,odt-to-eac3
Documents,odt,ODT,Video,mp4,MP4,universal,False,True,odt-to-mp4
Documents,odt,ODT,Video,avi,AVI,universal,False,True,odt-to-avi
Documents,odt,ODT,Video,mov,MOV,universal,False,True,odt-to-mov
Documents,odt,ODT,Video,wmv,WMV,universal,False,True,odt-to-wmv
Documents,odt,ODT,Video,mkv,MKV,universal,False,True,odt-to-mkv
Documents,odt,ODT,Video,flv,FLV,universal,False,True,odt-to-flv
Documents,odt,ODT,Video,webm,WEBM,universal,False,True,odt-to-webm
Documents,odt,ODT,Video,m4v,M4V,universal,False,True,odt-to-m4v
Documents,odt,ODT,Video,3gp,3GP,universal,False,True,odt-to-3gp
Documents,odt,ODT,Video,ogv,OGV,universal,False,True,odt-to-ogv
Documents,odt,ODT,Video,mpeg,MPEG,universal,False,True,odt-to-mpeg
Documents,odt,ODT,Video,mpg,MPG,universal,False,True,odt-to-mpg
Documents,odt,ODT,Video,m2v,M2V,universal,False,True,odt-to-m2v
Documents,odt,ODT,Video,mts,MTS,universal,False,True,odt-to-mts
Documents,odt,ODT,Video,ts,TS,universal,False,True,odt-to-ts
Documents,odt,ODT,Video,vob,VOB,universal,False,True,odt-to-vob
Documents,odt,ODT,Video,dv,DV,universal,False,True,odt-to-dv
Documents,odt,ODT,Video,mxf,MXF,universal,False,True,odt-to-mxf
Documents,odt,ODT,Video,f4v,F4V,universal,False,True,odt-to-f4v
Documents,odt,ODT,Video,swf,SWF,universal,False,True,odt-to-swf
Documents,odt,ODT,Video,divx,DIVX,universal,False,True,odt-to-divx
Documents,odt,ODT,Video,asf,ASF,universal,False,True,odt-to-asf
Documents,odt,ODT,Video,m2ts,M2TS,universal,False,True,odt-to-m2ts
Documents,odt,ODT,Archives,zip,ZIP,universal,False,True,odt-to-zip
Documents,odt,ODT,Archives,7z,7Z,universal,False,True,odt-to-7z
Documents,odt,ODT,Archives,tar,TAR,universal,False,True,odt-to-tar
Documents,odt,ODT,Archives,gz,GZ,universal,False,True,odt-to-gz
Documents,odt,ODT,Archives,bz2,BZ2,universal,False,True,odt-to-bz2
Documents,odt,ODT,Archives,xz,XZ,universal,False,True,odt-to-xz
Documents,odt,ODT,Archives,lz,LZ,universal,False,True,odt-to-lz
Documents,odt,ODT,Archives,lzma,LZMA,universal,False,True,odt-to-lzma
Documents,odt,ODT,Archives,cpio,CPIO,universal,False,True,odt-to-cpio
Documents,odt,ODT,CAD,dwg,DWG,universal,False,True,odt-to-dwg
Documents,odt,ODT,CAD,dxf,DXF,universal,False,True,odt-to-dxf
Documents,odt,ODT,CAD,step,STEP,universal,False,True,odt-to-step
Documents,odt,ODT,CAD,stp,STP,universal,False,True,odt-to-stp
Documents,odt,ODT,CAD,iges,IGES,universal,False,True,odt-to-iges
Documents,odt,ODT,CAD,igs,IGS,universal,False,True,odt-to-igs
Documents,odt,ODT,CAD,stl,STL,universal,False,True,odt-to-stl
Documents,odt,ODT,CAD,obj,OBJ,universal,False,True,odt-to-obj
Documents,odt,ODT,CAD,3ds,3DS,universal,False,True,odt-to-3ds
Documents,odt,ODT,CAD,dae,DAE,universal,False,True,odt-to-dae
Documents,odt,ODT,CAD,fbx,FBX,universal,False,True,odt-to-fbx
Documents,odt,ODT,CAD,ply,PLY,universal,False,True,odt-to-ply
Documents,odt,ODT,CAD,ifc,IFC,universal,False,True,odt-to-ifc
Documents,odt,ODT,CAD,vsdx,VSDX,universal,False,True,odt-to-vsdx
Documents,odt,ODT,CAD,svgz,SVGZ,universal,False,True,odt-to-svgz
Documents,odt,ODT,CAD,cgm,CGM,universal,False,True,odt-to-cgm
Documents,odt,ODT,eBooks,epub,EPUB,universal,False,True,odt-to-epub
Documents,odt,ODT,eBooks,mobi,MOBI,universal,False,True,odt-to-mobi
Documents,odt,ODT,eBooks,fb2,FB2,universal,False,True,odt-to-fb2
Documents,odt,ODT,Vectors,svg,SVG,universal,False,True,odt-to-svg
Documents,odt,ODT,Vectors,eps,EPS,universal,False,True,odt-to-eps
Documents,odt,ODT,Vectors,emf,EMF,universal,False,True,odt-to-emf
Documents,odt,ODT,Vectors,wmf,WMF,universal,False,True,odt-to-wmf
Documents,odt,ODT,Vectors,odg,ODG,universal,False,True,odt-to-odg
Documents,odt,ODT,Vectors,cgm,CGM,universal,False,True,odt-to-cgm
Documents,odt,ODT,Fonts,ttf,TTF,universal,False,True,odt-to-ttf
Documents,odt,ODT,Fonts,otf,OTF,universal,False,True,odt-to-otf
Documents,odt,ODT,Fonts,woff,WOFF,universal,False,True,odt-to-woff
Documents,odt,ODT,Fonts,woff2,WOFF2,universal,False,True,odt-to-woff2
Documents,odt,ODT,Fonts,eot,EOT,universal,False,True,odt-to-eot
Documents,odt,ODT,3D Models,stl,STL,universal,False,True,odt-to-stl
Documents,odt,ODT,3D Models,obj,OBJ,universal,False,True,odt-to-obj
Documents,odt,ODT,3D Models,3ds,3DS,universal,False,True,odt-to-3ds
Documents,odt,ODT,3D Models,dae,DAE,universal,False,True,odt-to-dae
Documents,odt,ODT,3D Models,fbx,FBX,universal,False,True,odt-to-fbx
Documents,odt,ODT,3D Models,ply,PLY,universal,False,True,odt-to-ply
Documents,odt,ODT,3D Models,gltf,GLTF,universal,False,True,odt-to-gltf
Documents,odt,ODT,3D Models,glb,GLB,universal,False,True,odt-to-glb
Documents,odt,ODT,3D Models,x3d,X3D,universal,False,True,odt-to-x3d
Documents,odt,ODT,3D Models,wrl,WRL,universal,False,True,odt-to-wrl
Documents,txt,TXT,Documents,pdf,PDF,libreoffice,False,False,txt-to-pdf
Documents,txt,TXT,Documents,docx,DOCX,libreoffice,False,False,txt-to-docx
Documents,txt,TXT,Documents,doc,DOC,libreoffice,False,False,txt-to-doc
Documents,txt,TXT,Documents,odt,ODT,libreoffice,False,False,txt-to-odt
Documents,txt,TXT,Documents,rtf,RTF,libreoffice,False,False,txt-to-rtf
Documents,txt,TXT,Documents,html,HTML,libreoffice,False,False,txt-to-html
Documents,txt,TXT,Documents,tex,TEX,libreoffice,False,False,txt-to-tex
Documents,txt,TXT,Documents,epub,EPUB,libreoffice,False,False,txt-to-epub
Documents,txt,TXT,Documents,mobi,MOBI,libreoffice,False,False,txt-to-mobi
Documents,txt,TXT,Documents,fb2,FB2,libreoffice,False,False,txt-to-fb2
Documents,txt,TXT,Documents,md,MD,libreoffice,False,False,txt-to-md
Documents,txt,TXT,Documents,csv,CSV,libreoffice,False,False,txt-to-csv
Documents,txt,TXT,Documents,xml,XML,libreoffice,False,False,txt-to-xml
Documents,txt,TXT,Documents,json,JSON,libreoffice,False,False,txt-to-json
Documents,txt,TXT,Spreadsheets,xlsx,XLSX,universal,False,True,txt-to-xlsx
Documents,txt,TXT,Spreadsheets,xls,XLS,universal,False,True,txt-to-xls
Documents,txt,TXT,Spreadsheets,ods,ODS,universal,False,True,txt-to-ods
Documents,txt,TXT,Spreadsheets,csv,CSV,universal,False,True,txt-to-csv
Documents,txt,TXT,Spreadsheets,tsv,TSV,universal,False,True,txt-to-tsv
Documents,txt,TXT,Spreadsheets,dbf,DBF,universal,False,True,txt-to-dbf
Documents,txt,TXT,Spreadsheets,fods,FODS,universal,False,True,txt-to-fods
Documents,txt,TXT,Presentations,pptx,PPTX,universal,False,True,txt-to-pptx
Documents,txt,TXT,Presentations,ppt,PPT,universal,False,True,txt-to-ppt
Documents,txt,TXT,Presentations,odp,ODP,universal,False,True,txt-to-odp
Documents,txt,TXT,Images,jpg,JPG,libreoffice,False,True,txt-to-jpg
Documents,txt,TXT,Images,jpeg,JPEG,libreoffice,False,True,txt-to-jpeg
Documents,txt,TXT,Images,png,PNG,libreoffice,False,True,txt-to-png
Documents,txt,TXT,Images,gif,GIF,libreoffice,False,True,txt-to-gif
Documents,txt,TXT,Images,bmp,BMP,libreoffice,False,True,txt-to-bmp
Documents,txt,TXT,Images,tiff,TIFF,libreoffice,False,True,txt-to-tiff
Documents,txt,TXT,Images,tif,TIF,libreoffice,False,True,txt-to-tif
Documents,txt,TXT,Images,webp,WEBP,libreoffice,False,True,txt-to-webp
Documents,txt,TXT,Images,svg,SVG,libreoffice,False,True,txt-to-svg
Documents,txt,TXT,Images,ico,ICO,libreoffice,False,True,txt-to-ico
Documents,txt,TXT,Images,heic,HEIC,libreoffice,False,True,txt-to-heic
Documents,txt,TXT,Images,heif,HEIF,libreoffice,False,True,txt-to-heif
Documents,txt,TXT,Images,dng,DNG,libreoffice,False,True,txt-to-dng
Documents,txt,TXT,Images,ppm,PPM,libreoffice,False,True,txt-to-ppm
Documents,txt,TXT,Images,pgm,PGM,libreoffice,False,True,txt-to-pgm
Documents,txt,TXT,Images,pbm,PBM,libreoffice,False,True,txt-to-pbm
Documents,txt,TXT,Images,xpm,XPM,libreoffice,False,True,txt-to-xpm
Documents,txt,TXT,Images,xbm,XBM,libreoffice,False,True,txt-to-xbm
Documents,txt,TXT,Images,pcx,PCX,libreoffice,False,True,txt-to-pcx
Documents,txt,TXT,Audio,mp3,MP3,universal,False,True,txt-to-mp3
Documents,txt,TXT,Audio,wav,WAV,universal,False,True,txt-to-wav
Documents,txt,TXT,Audio,aac,AAC,universal,False,True,txt-to-aac
Documents,txt,TXT,Audio,flac,FLAC,universal,False,True,txt-to-flac
Documents,txt,TXT,Audio,ogg,OGG,universal,False,True,txt-to-ogg
Documents,txt,TXT,Audio,m4a,M4A,universal,False,True,txt-to-m4a
Documents,txt,TXT,Audio,wma,WMA,universal,False,True,txt-to-wma
Documents,txt,TXT,Audio,aiff,AIFF,universal,False,True,txt-to-aiff
Documents,txt,TXT,Audio,au,AU,universal,False,True,txt-to-au
Documents,txt,TXT,Audio,amr,AMR,universal,False,True,txt-to-amr
Documents,txt,TXT,Audio,ac3,AC3,universal,False,True,txt-to-ac3
Documents,txt,TXT,Audio,opus,OPUS,universal,False,True,txt-to-opus
Documents,txt,TXT,Audio,mka,MKA,universal,False,True,txt-to-mka
Documents,txt,TXT,Audio,voc,VOC,universal,False,True,txt-to-voc
Documents,txt,TXT,Audio,spx,SPX,universal,False,True,txt-to-spx
Documents,txt,TXT,Audio,tta,TTA,universal,False,True,txt-to-tta
Documents,txt,TXT,Audio,wv,WV,universal,False,True,txt-to-wv
Documents,txt,TXT,Audio,dts,DTS,universal,False,True,txt-to-dts
Documents,txt,TXT,Audio,eac3,EAC3,universal,False,True,txt-to-eac3
Documents,txt,TXT,Video,mp4,MP4,universal,False,True,txt-to-mp4
Documents,txt,TXT,Video,avi,AVI,universal,False,True,txt-to-avi
Documents,txt,TXT,Video,mov,MOV,universal,False,True,txt-to-mov
Documents,txt,TXT,Video,wmv,WMV,universal,False,True,txt-to-wmv
Documents,txt,TXT,Video,mkv,MKV,universal,False,True,txt-to-mkv
Documents,txt,TXT,Video,flv,FLV,universal,False,True,txt-to-flv
Documents,txt,TXT,Video,webm,WEBM,universal,False,True,txt-to-webm
Documents,txt,TXT,Video,m4v,M4V,universal,False,True,txt-to-m4v
Documents,txt,TXT,Video,3gp,3GP,universal,False,True,txt-to-3gp
Documents,txt,TXT,Video,ogv,OGV,universal,False,True,txt-to-ogv
Documents,txt,TXT,Video,mpeg,MPEG,universal,False,True,txt-to-mpeg
Documents,txt,TXT,Video,mpg,MPG,universal,False,True,txt-to-mpg
Documents,txt,TXT,Video,m2v,M2V,universal,False,True,txt-to-m2v
Documents,txt,TXT,Video,mts,MTS,universal,False,True,txt-to-mts
Documents,txt,TXT,Video,ts,TS,universal,False,True,txt-to-ts
Documents,txt,TXT,Video,vob,VOB,universal,False,True,txt-to-vob
Documents,txt,TXT,Video,dv,DV,universal,False,True,txt-to-dv
Documents,txt,TXT,Video,mxf,MXF,universal,False,True,txt-to-mxf
Documents,txt,TXT,Video,f4v,F4V,universal,False,True,txt-to-f4v
Documents,txt,TXT,Video,swf,SWF,universal,False,True,txt-to-swf
Documents,txt,TXT,Video,divx,DIVX,universal,False,True,txt-to-divx
Documents,txt,TXT,Video,asf,ASF,universal,False,True,txt-to-asf
Documents,txt,TXT,Video,m2ts,M2TS,universal,False,True,txt-to-m2ts
Documents,txt,TXT,Archives,zip,ZIP,universal,False,True,txt-to-zip
Documents,txt,TXT,Archives,7z,7Z,universal,False,True,txt-to-7z
Documents,txt,TXT,Archives,tar,TAR,universal,False,True,txt-to-tar
Documents,txt,TXT,Archives,gz,GZ,universal,False,True,txt-to-gz
Documents,txt,TXT,Archives,bz2,BZ2,universal,False,True,txt-to-bz2
Documents,txt,TXT,Archives,xz,XZ,universal,False,True,txt-to-xz
Documents,txt,TXT,Archives,lz,LZ,universal,False,True,txt-to-lz
Documents,txt,TXT,Archives,lzma,LZMA,universal,False,True,txt-to-lzma
Documents,txt,TXT,Archives,cpio,CPIO,universal,False,True,txt-to-cpio
Documents,txt,TXT,CAD,dwg,DWG,universal,False,True,txt-to-dwg
Documents,txt,TXT,CAD,dxf,DXF,universal,False,True,txt-to-dxf
Documents,txt,TXT,CAD,step,STEP,universal,False,True,txt-to-step
Documents,txt,TXT,CAD,stp,STP,universal,False,True,txt-to-stp
Documents,txt,TXT,CAD,iges,IGES,universal,False,True,txt-to-iges
Documents,txt,TXT,CAD,igs,IGS,universal,False,True,txt-to-igs
Documents,txt,TXT,CAD,stl,STL,universal,False,True,txt-to-stl
Documents,txt,TXT,CAD,obj,OBJ,universal,False,True,txt-to-obj
Documents,txt,TXT,CAD,3ds,3DS,universal,False,True,txt-to-3ds
Documents,txt,TXT,CAD,dae,DAE,universal,False,True,txt-to-dae
Documents,txt,TXT,CAD,fbx,FBX,universal,False,True,txt-to-fbx
Documents,txt,TXT,CAD,ply,PLY,universal,False,True,txt-to-ply
Documents,txt,TXT,CAD,ifc,IFC,universal,False,True,txt-to-ifc
Documents,txt,TXT,CAD,vsdx,VSDX,universal,False,True,txt-to-vsdx
Documents,txt,TXT,CAD,svgz,SVGZ,universal,False,True,txt-to-svgz
Documents,txt,TXT,CAD,cgm,CGM,universal,False,True,txt-to-cgm
Documents,txt,TXT,eBooks,epub,EPUB,universal,False,True,txt-to-epub
Documents,txt,TXT,eBooks,mobi,MOBI,universal,False,True,txt-to-mobi
Documents,txt,TXT,eBooks,fb2,FB2,universal,False,True,txt-to-fb2
Documents,txt,TXT,Vectors,svg,SVG,universal,False,True,txt-to-svg
Documents,txt,TXT,Vectors,eps,EPS,universal,False,True,txt-to-eps
Documents,txt,TXT,Vectors,emf,EMF,universal,False,True,txt-to-emf
Documents,txt,TXT,Vectors,wmf,WMF,universal,False,True,txt-to-wmf
Documents,txt,TXT,Vectors,odg,ODG,universal,False,True,txt-to-odg
Documents,txt,TXT,Vectors,cgm,CGM,universal,False,True,txt-to-cgm
Documents,txt,TXT,Fonts,ttf,TTF,universal,False,True,txt-to-ttf
Documents,txt,TXT,Fonts,otf,OTF,universal,False,True,txt-to-otf
Documents,txt,TXT,Fonts,woff,WOFF,universal,False,True,txt-to-woff
Documents,txt,TXT,Fonts,woff2,WOFF2,universal,False,True,txt-to-woff2
Documents,txt,TXT,Fonts,eot,EOT,universal,False,True,txt-to-eot
Documents,txt,TXT,3D Models,stl,STL,universal,False,True,txt-to-stl
Documents,txt,TXT,3D Models,obj,OBJ,universal,False,True,txt-to-obj
Documents,txt,TXT,3D Models,3ds,3DS,universal,False,True,txt-to-3ds
Documents,txt,TXT,3D Models,dae,DAE,universal,False,True,txt-to-dae
Documents,txt,TXT,3D Models,fbx,FBX,universal,False,True,txt-to-fbx
Documents,txt,TXT,3D Models,ply,PLY,universal,False,True,txt-to-ply
Documents,txt,TXT,3D Models,gltf,GLTF,universal,False,True,txt-to-gltf
Documents,txt,TXT,3D Models,glb,GLB,universal,False,True,txt-to-glb
